time,temperature(C),humidity,note
2023/01/02 17:57:05,"16,38","93,7",""
2023/01/02 18:07:05,"16,56","93,9",""
2023/01/02 18:17:05,"16,75","94,3",""
2023/01/02 18:27:05,"16,88","94,6",""
2023/01/02 18:37:05,"17,00","94,6",""
2023/01/02 18:47:05,"17,06","94,7",""
2023/01/02 18:57:05,"17,19","94,3",""
2023/01/02 19:07:05,"17,25","94,8",""
2023/01/02 19:17:05,"17,31","94,6",""
2023/01/02 19:27:05,"17,38","94,8",""
2023/01/02 19:37:05,"17,44","95,2",""
2023/01/02 19:47:05,"17,50","95,6",""
2023/01/02 19:57:05,"17,50","95,6",""
2023/01/02 20:07:05,"17,56","95,9",""
2023/01/02 20:17:05,"17,63","95,9",""
2023/01/02 20:27:05,"17,63","96,2",""
2023/01/02 20:37:05,"17,69","96,4",""
2023/01/02 20:47:05,"17,69","96,6",""
2023/01/02 20:57:05,"17,75","96,6",""
2023/01/02 21:07:05,"17,81","96,7",""
2023/01/02 21:17:05,"17,81","96,9",""
2023/01/02 21:27:05,"17,88","96,9",""
2023/01/02 21:37:05,"17,88","97,0",""
2023/01/02 21:47:05,"17,94","97,1",""
2023/01/02 21:57:05,"17,94","97,1",""
2023/01/02 22:07:05,"17,94","97,3",""
2023/01/02 22:17:05,"18,00","97,3",""
2023/01/02 22:27:05,"18,00","97,4",""
2023/01/02 22:37:05,"18,00","97,9",""
2023/01/02 22:47:05,"18,06","97,9",""
2023/01/02 22:57:05,"18,06","97,9",""
2023/01/02 23:07:05,"18,13","98,1",""
2023/01/02 23:17:05,"18,13","98,1",""
2023/01/02 23:27:05,"18,13","98,3",""
2023/01/02 23:37:05,"18,19","98,3",""
2023/01/02 23:47:05,"18,19","98,4",""
2023/01/02 23:57:05,"18,19","98,3",""
2023/01/03 00:07:05,"18,25","98,5",""
2023/01/03 00:17:05,"18,25","98,4",""
2023/01/03 00:27:05,"18,25","98,4",""
2023/01/03 00:37:05,"18,31","98,6",""
2023/01/03 00:47:05,"18,31","98,4",""
2023/01/03 00:57:05,"18,31","98,6",""
2023/01/03 01:07:05,"18,38","98,7",""
2023/01/03 01:17:05,"18,38","98,6",""
2023/01/03 01:27:05,"18,38","98,6",""
2023/01/03 01:37:05,"18,38","98,7",""
2023/01/03 01:47:05,"18,38","98,9",""
2023/01/03 01:57:05,"18,44","98,8",""
2023/01/03 02:07:05,"18,44","98,8",""
2023/01/03 02:17:05,"18,44","98,8",""
2023/01/03 02:27:05,"18,44","98,8",""
2023/01/03 02:37:05,"18,50","98,9",""
2023/01/03 02:47:05,"18,50","99,0",""
2023/01/03 02:57:05,"18,50","98,9",""
2023/01/03 03:07:05,"18,50","99,0",""
2023/01/03 03:17:05,"18,50","98,9",""
2023/01/03 03:27:05,"18,50","99,0",""
2023/01/03 03:37:05,"18,56","99,1",""
2023/01/03 03:47:05,"18,56","99,1",""
2023/01/03 03:57:05,"18,56","99,1",""
2023/01/03 04:07:05,"18,56","99,1",""
2023/01/03 04:17:05,"18,56","99,1",""
2023/01/03 04:27:05,"18,63","99,3",""
2023/01/03 04:37:05,"18,63","99,3",""
2023/01/03 04:47:05,"18,63","99,3",""
2023/01/03 04:57:05,"18,63","99,2",""
2023/01/03 05:07:05,"18,63","99,3",""
2023/01/03 05:17:05,"18,69","99,4",""
2023/01/03 05:27:05,"18,69","99,3",""
2023/01/03 05:37:05,"18,69","99,3",""
2023/01/03 05:47:05,"18,69","99,4",""
2023/01/03 05:57:05,"18,69","99,3",""
2023/01/03 06:07:05,"18,75","99,3",""
2023/01/03 06:17:05,"18,69","99,4",""
2023/01/03 06:27:05,"18,75","99,4",""
2023/01/03 06:37:05,"18,75","99,4",""
2023/01/03 06:47:05,"18,75","99,4",""
2023/01/03 06:57:05,"18,75","99,4",""
2023/01/03 07:07:05,"18,75","99,5",""
2023/01/03 07:17:05,"18,81","99,5",""
2023/01/03 07:27:05,"18,81","99,6",""
2023/01/03 07:37:05,"18,81","99,6",""
2023/01/03 07:47:05,"18,81","99,5",""
2023/01/03 07:57:05,"18,81","99,6",""
2023/01/03 08:07:05,"18,88","99,6",""
2023/01/03 08:17:05,"18,88","99,5",""
2023/01/03 08:27:05,"18,88","99,9",""
2023/01/03 08:37:05,"18,88","99,9",""
2023/01/03 08:47:05,"18,88","99,9",""
2023/01/03 08:57:05,"18,88","99,9",""
2023/01/03 09:07:05,"18,94","99,9",""
2023/01/03 09:17:05,"18,94","99,9",""
2023/01/03 09:27:05,"18,94","99,9",""
2023/01/03 09:37:05,"16,19","81,6",""
2023/01/03 09:47:05,"13,31","77,9",""
2023/01/03 09:57:05,"11,50","81,4",""
2023/01/03 10:07:05,"10,81","83,0",""
2023/01/03 10:17:05,"10,56","83,4",""
2023/01/03 10:27:05,"11,00","89,7",""
2023/01/03 10:37:05,"13,06","96,4",""
2023/01/03 10:47:05,"14,56","97,6",""
2023/01/03 10:57:05,"15,50","97,8",""
2023/01/03 11:07:05,"16,13","97,2",""
2023/01/03 11:17:05,"16,50","97,3",""
2023/01/03 11:27:05,"16,81","96,9",""
2023/01/03 11:37:05,"17,06","96,9",""
2023/01/03 11:47:05,"17,31","97,2",""
2023/01/03 11:57:05,"17,50","97,6",""
2023/01/03 12:07:05,"17,69","97,6",""
2023/01/03 12:17:05,"17,88","97,3",""
2023/01/03 12:27:05,"18,13","97,8",""
2023/01/03 12:37:05,"15,56","79,3",""
2023/01/03 12:47:05,"14,25","75,2",""
2023/01/03 12:57:05,"13,50","78,4",""
2023/01/03 13:07:05,"13,19","76,1",""
2023/01/03 13:17:05,"12,94","76,1",""
2023/01/03 13:27:05,"14,31","87,9",""
2023/01/03 13:37:05,"15,69","91,6",""
2023/01/03 13:47:05,"16,63","92,9",""
2023/01/03 13:57:05,"17,19","93,4",""
2023/01/03 14:07:05,"17,56","93,6",""
2023/01/03 14:17:05,"17,94","93,8",""
2023/01/03 14:27:05,"18,19","93,9",""
2023/01/03 14:37:05,"18,44","93,8",""
2023/01/03 14:47:05,"18,69","94,1",""
2023/01/03 14:57:05,"18,81","93,9",""
2023/01/03 15:07:05,"18,81","94,2",""
2023/01/03 15:17:05,"18,88","95,3",""
2023/01/03 15:27:05,"19,00","95,1",""
2023/01/03 15:37:05,"19,00","95,5",""
2023/01/03 15:47:05,"19,00","95,8",""
2023/01/03 15:57:05,"19,06","96,1",""
2023/01/03 16:07:05,"19,06","96,2",""
2023/01/03 16:17:05,"19,13","96,3",""
2023/01/03 16:27:05,"19,13","96,4",""
2023/01/03 16:37:05,"18,56","73,3",""
2023/01/03 16:47:05,"14,38","69,2",""
2023/01/03 16:57:05,"12,56","73,1",""
2023/01/03 17:07:05,"12,63","85,8",""
2023/01/03 17:17:05,"14,69","91,9",""
2023/01/03 17:27:05,"16,13","93,9",""
2023/01/03 17:37:05,"16,94","94,1",""
2023/01/03 17:47:05,"17,44","94,6",""
2023/01/03 17:57:05,"17,75","94,4",""
2023/01/03 18:07:05,"17,94","94,3",""
2023/01/03 18:17:05,"18,13","94,6",""
2023/01/03 18:27:05,"18,25","94,9",""
2023/01/03 18:37:05,"18,31","94,6",""
2023/01/03 18:47:05,"18,44","95,5",""
2023/01/03 18:57:05,"18,50","95,6",""
2023/01/03 19:07:05,"18,63","95,6",""
2023/01/03 19:17:05,"18,63","95,6",""
2023/01/03 19:27:05,"18,69","96,1",""
2023/01/03 19:37:05,"18,75","95,9",""
2023/01/03 19:47:05,"18,81","96,1",""
2023/01/03 19:57:05,"18,88","96,6",""
2023/01/03 20:07:05,"18,88","96,7",""
2023/01/03 20:17:05,"18,94","96,8",""
2023/01/03 20:27:05,"19,00","96,8",""
2023/01/03 20:37:05,"18,88","84,8",""
2023/01/03 20:47:05,"14,31","70,6",""
2023/01/03 20:57:05,"11,31","74,1",""
2023/01/03 21:07:05,"10,06","76,5",""
2023/01/03 21:17:05,"9,50","77,1",""
2023/01/03 21:27:05,"9,19","80,4",""
2023/01/03 21:37:05,"11,13","87,6",""
2023/01/03 21:47:05,"13,31","92,1",""
2023/01/03 21:57:05,"14,75","92,7",""
2023/01/03 22:07:05,"15,63","93,1",""
2023/01/03 22:17:05,"16,19","93,1",""
2023/01/03 22:27:05,"16,63","93,6",""
2023/01/03 22:37:05,"16,88","93,6",""
2023/01/03 22:47:05,"17,13","93,6",""
2023/01/03 22:57:05,"17,31","93,9",""
2023/01/03 23:07:05,"17,50","94,4",""
2023/01/03 23:17:05,"17,63","94,3",""
2023/01/03 23:27:05,"17,75","94,2",""
2023/01/03 23:37:05,"17,88","94,3",""
2023/01/03 23:47:05,"18,00","94,1",""
2023/01/03 23:57:05,"18,13","94,3",""
2023/01/04 00:07:05,"18,19","95,1",""
2023/01/04 00:17:05,"18,25","94,8",""
2023/01/04 00:27:05,"18,38","94,9",""
2023/01/04 00:37:05,"18,44","95,1",""
2023/01/04 00:47:05,"18,50","95,2",""
2023/01/04 00:57:05,"18,56","95,2",""
2023/01/04 01:07:05,"18,63","95,3",""
2023/01/04 01:17:05,"18,69","95,4",""
2023/01/04 01:27:05,"18,75","95,4",""
2023/01/04 01:37:05,"18,81","95,6",""
2023/01/04 01:47:05,"18,88","96,2",""
2023/01/04 01:57:05,"18,94","96,0",""
2023/01/04 02:07:05,"19,00","96,1",""
2023/01/04 02:17:05,"19,00","96,2",""
2023/01/04 02:27:05,"19,06","96,1",""
2023/01/04 02:37:05,"19,13","96,3",""
2023/01/04 02:47:05,"19,19","96,3",""
2023/01/04 02:57:05,"19,19","96,3",""
2023/01/04 03:07:05,"19,25","96,4",""
2023/01/04 03:17:05,"19,25","96,3",""
2023/01/04 03:27:05,"19,31","96,4",""
2023/01/04 03:37:05,"19,38","96,4",""
2023/01/04 03:47:05,"19,44","96,4",""
2023/01/04 03:57:05,"19,44","96,5",""
2023/01/04 04:07:05,"19,50","96,5",""
2023/01/04 04:17:05,"19,50","96,5",""
2023/01/04 04:27:05,"19,50","96,6",""
2023/01/04 04:37:05,"19,56","96,6",""
2023/01/04 04:47:05,"19,63","96,6",""
2023/01/04 04:57:05,"19,63","96,6",""
2023/01/04 05:07:05,"19,63","96,6",""
2023/01/04 05:17:05,"19,69","96,5",""
2023/01/04 05:27:05,"19,75","96,9",""
2023/01/04 05:37:05,"19,75","97,0",""
2023/01/04 05:47:05,"19,75","97,1",""
2023/01/04 05:57:05,"19,81","97,1",""
2023/01/04 06:07:05,"19,81","97,2",""
2023/01/04 06:17:05,"19,88","97,0",""
2023/01/04 06:27:05,"19,88","97,1",""
2023/01/04 06:37:05,"19,94","97,1",""
2023/01/04 06:47:05,"19,94","97,1",""
2023/01/04 06:57:05,"20,00","97,2",""
2023/01/04 07:07:05,"20,00","97,2",""
2023/01/04 07:17:05,"20,06","97,2",""
2023/01/04 07:27:05,"20,06","97,3",""
2023/01/04 07:37:05,"20,06","97,3",""
2023/01/04 07:47:05,"20,13","97,3",""
2023/01/04 07:57:05,"20,13","97,3",""
2023/01/04 08:07:05,"20,19","97,3",""
2023/01/04 08:17:05,"20,19","97,3",""
2023/01/04 08:27:05,"20,19","97,3",""
2023/01/04 08:37:05,"20,25","97,3",""
2023/01/04 08:47:05,"20,25","97,3",""
2023/01/04 08:57:05,"20,31","97,3",""
2023/01/04 09:07:05,"20,31","97,3",""
2023/01/04 09:17:05,"20,38","97,4",""
2023/01/04 09:27:05,"20,38","97,3",""
2023/01/04 09:37:05,"20,38","97,4",""
2023/01/04 09:47:05,"20,44","97,3",""
2023/01/04 09:57:05,"20,44","97,3",""
2023/01/04 10:07:05,"20,44","97,3",""
2023/01/04 10:17:05,"20,50","97,3",""
2023/01/04 10:27:05,"20,50","97,3",""
2023/01/04 10:37:05,"20,50","97,2",""
2023/01/04 10:47:05,"20,56","97,2",""
2023/01/04 10:57:05,"20,56","97,3",""
2023/01/04 11:07:05,"20,56","97,7",""
2023/01/04 11:17:05,"20,63","97,7",""
2023/01/04 11:27:05,"20,63","97,1",""
2023/01/04 11:37:05,"18,63","79,3",""
2023/01/04 11:47:05,"15,13","64,6",""
2023/01/04 11:57:05,"12,44","70,9",""
2023/01/04 12:07:05,"11,44","72,2",""
2023/01/04 12:17:05,"13,25","85,6",""
2023/01/04 12:27:05,"15,31","91,5",""
2023/01/04 12:37:05,"16,69","92,0",""
2023/01/04 12:47:05,"17,50","92,1",""
2023/01/04 12:57:05,"18,00","92,5",""
2023/01/04 13:07:05,"18,31","92,3",""
2023/01/04 13:17:05,"18,56","92,6",""
2023/01/04 13:27:05,"18,81","92,6",""
2023/01/04 13:37:05,"19,00","93,2",""
2023/01/04 13:47:05,"19,13","93,3",""
2023/01/04 13:57:05,"19,25","93,5",""
2023/01/04 14:07:05,"19,38","93,4",""
2023/01/04 14:17:05,"19,50","93,4",""
2023/01/04 14:27:05,"19,63","93,5",""
2023/01/04 14:37:05,"19,69","93,4",""
2023/01/04 14:47:05,"19,75","94,1",""
2023/01/04 14:57:05,"19,88","94,2",""
2023/01/04 15:07:05,"19,94","94,3",""
2023/01/04 15:17:05,"20,00","94,4",""
2023/01/04 15:27:05,"20,06","94,4",""
2023/01/04 15:37:05,"20,19","94,5",""
2023/01/04 15:47:05,"20,19","94,5",""
2023/01/04 15:57:05,"20,31","94,8",""
2023/01/04 16:07:05,"20,38","94,9",""
2023/01/04 16:17:05,"20,38","94,9",""
2023/01/04 16:27:05,"20,44","94,9",""
2023/01/04 16:37:05,"20,50","94,9",""
2023/01/04 16:47:05,"20,50","95,0",""
2023/01/04 16:57:05,"20,56","95,3",""
2023/01/04 17:07:05,"20,63","95,3",""
2023/01/04 17:17:05,"20,69","95,3",""
2023/01/04 17:27:05,"20,69","94,5",""
2023/01/04 17:37:05,"17,75","63,5",""
2023/01/04 17:47:05,"13,88","74,4",""
2023/01/04 17:57:05,"15,69","88,3",""
2023/01/04 18:07:05,"17,31","91,4",""
2023/01/04 18:17:05,"18,31","92,3",""
2023/01/04 18:27:05,"18,88","92,6",""
2023/01/04 18:37:05,"19,25","92,5",""
2023/01/04 18:47:05,"19,50","92,1",""
2023/01/04 18:57:05,"19,75","92,6",""
2023/01/04 19:07:05,"19,88","92,6",""
2023/01/04 19:17:05,"20,00","92,5",""
2023/01/04 19:27:05,"20,13","92,4",""
2023/01/04 19:37:05,"20,19","92,6",""
2023/01/04 19:47:05,"20,31","92,9",""
2023/01/04 19:57:05,"20,38","93,1",""
2023/01/04 20:07:05,"17,56","66,2",""
2023/01/04 20:17:05,"13,38","75,3",""
2023/01/04 20:27:05,"12,00","78,9",""
2023/01/04 20:37:05,"11,88","83,6",""
2023/01/04 20:47:05,"14,44","91,0",""
2023/01/04 20:57:05,"16,25","91,3",""
2023/01/04 21:07:05,"17,31","91,5",""
2023/01/04 21:17:05,"18,00","91,2",""
2023/01/04 21:27:05,"18,44","91,3",""
2023/01/04 21:37:05,"18,75","91,7",""
2023/01/04 21:47:05,"19,00","91,9",""
2023/01/04 21:57:05,"19,25","92,3",""
2023/01/04 22:07:05,"19,44","92,1",""
2023/01/04 22:17:05,"19,56","92,3",""
2023/01/04 22:27:05,"19,69","92,0",""
2023/01/04 22:37:05,"19,75","92,4",""
2023/01/04 22:47:05,"19,88","92,4",""
2023/01/04 22:57:05,"20,00","92,4",""
2023/01/04 23:07:05,"20,06","92,8",""
2023/01/04 23:17:05,"20,19","92,8",""
2023/01/04 23:27:05,"20,25","92,9",""
2023/01/04 23:37:05,"20,38","93,0",""
2023/01/04 23:47:05,"20,38","92,9",""
2023/01/04 23:57:05,"20,50","92,9",""
2023/01/05 00:07:05,"20,56","92,9",""
2023/01/05 00:17:05,"20,63","93,3",""
2023/01/05 00:27:05,"20,69","93,3",""
2023/01/05 00:37:05,"20,75","93,4",""
2023/01/05 00:47:05,"20,81","93,3",""
2023/01/05 00:57:05,"20,88","93,4",""
2023/01/05 01:07:05,"20,94","93,5",""
2023/01/05 01:17:05,"20,94","93,4",""
2023/01/05 01:27:05,"21,00","93,5",""
2023/01/05 01:37:05,"21,06","93,4",""
2023/01/05 01:47:05,"21,13","93,4",""
2023/01/05 01:57:05,"21,19","93,4",""
2023/01/05 02:07:05,"21,25","93,5",""
2023/01/05 02:17:05,"21,25","93,6",""
2023/01/05 02:27:05,"21,31","93,6",""
2023/01/05 02:37:05,"21,38","93,6",""
2023/01/05 02:47:05,"21,44","93,8",""
2023/01/05 02:57:05,"21,50","94,0",""
2023/01/05 03:07:05,"21,56","93,8",""
2023/01/05 03:17:05,"21,56","93,8",""
2023/01/05 03:27:05,"21,63","93,7",""
2023/01/05 03:37:05,"21,69","93,7",""
2023/01/05 03:47:05,"21,69","93,8",""
2023/01/05 03:57:05,"21,75","93,7",""
2023/01/05 04:07:05,"21,81","93,7",""
2023/01/05 04:17:05,"21,81","93,8",""
2023/01/05 04:27:05,"21,88","93,8",""
2023/01/05 04:37:05,"21,88","93,7",""
2023/01/05 04:47:05,"21,94","93,7",""
2023/01/05 04:57:05,"21,94","93,6",""
2023/01/05 05:07:05,"22,00","93,8",""
2023/01/05 05:17:05,"22,00","93,7",""
2023/01/05 05:27:05,"22,06","93,7",""
2023/01/05 05:37:05,"22,06","93,6",""
2023/01/05 05:47:05,"22,06","93,7",""
2023/01/05 05:57:05,"22,13","93,7",""
2023/01/05 06:07:05,"22,13","93,8",""
2023/01/05 06:17:05,"22,13","93,7",""
2023/01/05 06:27:05,"22,19","93,6",""
2023/01/05 06:37:05,"22,19","93,7",""
2023/01/05 06:47:05,"22,19","93,7",""
2023/01/05 06:57:05,"22,25","93,8",""
2023/01/05 07:07:05,"22,25","94,1",""
2023/01/05 07:17:05,"22,31","94,1",""
2023/01/05 07:27:05,"22,31","94,1",""
2023/01/05 07:37:05,"22,38","94,1",""
2023/01/05 07:47:05,"22,38","94,1",""
2023/01/05 07:57:05,"22,44","94,2",""
2023/01/05 08:07:05,"22,44","94,2",""
2023/01/05 08:17:05,"22,50","94,1",""
2023/01/05 08:27:05,"22,50","94,1",""
2023/01/05 08:37:05,"22,56","94,0",""
2023/01/05 08:47:05,"22,56","93,9",""
2023/01/05 08:57:05,"22,63","93,9",""
2023/01/05 09:07:05,"22,63","93,9",""
2023/01/05 09:17:05,"22,63","93,9",""
2023/01/05 09:27:05,"22,69","93,8",""
2023/01/05 09:37:05,"22,69","93,9",""
2023/01/05 09:47:05,"22,75","93,9",""
2023/01/05 09:57:05,"22,75","93,8",""
2023/01/05 10:07:05,"22,81","93,8",""
2023/01/05 10:17:05,"22,81","93,8",""
2023/01/05 10:27:05,"22,81","93,8",""
2023/01/05 10:37:05,"22,88","93,8",""
2023/01/05 10:47:05,"22,88","93,7",""
2023/01/05 10:57:05,"22,94","93,7",""
2023/01/05 11:07:05,"23,00","93,7",""
2023/01/05 11:17:05,"23,00","93,8",""
2023/01/05 11:27:05,"23,06","93,7",""
2023/01/05 11:37:05,"23,06","93,7",""
2023/01/05 11:47:05,"22,13","84,5",""
2023/01/05 11:57:05,"18,88","63,3",""
2023/01/05 12:07:05,"16,19","67,8",""
2023/01/05 12:17:05,"15,13","68,1",""
2023/01/05 12:27:05,"14,63","70,8",""
2023/01/05 12:37:05,"14,88","71,5",""
2023/01/05 12:47:05,"14,81","71,4",""
2023/01/05 12:57:05,"15,69","77,5",""
2023/01/05 13:07:05,"17,63","83,7",""
2023/01/05 13:17:05,"18,81","82,8",""
2023/01/05 13:27:05,"19,56","85,2",""
2023/01/05 13:37:05,"20,13","86,2",""
2023/01/05 13:47:05,"20,56","86,8",""
2023/01/05 13:57:05,"20,81","87,1",""
2023/01/05 14:07:05,"21,06","87,8",""
2023/01/05 14:17:05,"21,25","87,8",""
2023/01/05 14:27:05,"21,38","87,9",""
2023/01/05 14:37:05,"21,56","88,6",""
2023/01/05 14:47:05,"21,69","88,5",""
2023/01/05 14:57:05,"21,81","88,8",""
2023/01/05 15:07:05,"21,94","88,9",""
2023/01/05 15:17:05,"22,00","88,9",""
2023/01/05 15:27:05,"22,13","89,1",""
2023/01/05 15:37:05,"22,19","89,3",""
2023/01/05 15:47:05,"22,31","89,8",""
2023/01/05 15:57:05,"22,38","89,8",""
2023/01/05 16:07:05,"22,44","89,8",""
2023/01/05 16:17:05,"22,50","89,9",""
2023/01/05 16:27:05,"22,56","90,0",""
2023/01/05 16:37:05,"22,63","90,0",""
2023/01/05 16:47:05,"21,69","66,3",""
2023/01/05 16:57:05,"17,31","65,5",""
2023/01/05 17:07:05,"15,75","69,8",""
2023/01/05 17:17:05,"15,88","76,0",""
2023/01/05 17:27:05,"18,00","81,3",""
2023/01/05 17:37:05,"19,44","82,4",""
2023/01/05 17:47:05,"20,25","81,8",""
2023/01/05 17:57:05,"20,69","81,7",""
2023/01/05 18:07:05,"20,94","81,7",""
2023/01/05 18:17:05,"21,19","81,7",""
2023/01/05 18:27:05,"21,31","81,8",""
2023/01/05 18:37:05,"21,38","81,6",""
2023/01/05 18:47:05,"21,50","81,8",""
2023/01/05 18:57:05,"21,56","81,8",""
2023/01/05 19:07:05,"21,63","81,8",""
2023/01/05 19:17:05,"21,69","81,7",""
2023/01/05 19:27:05,"21,69","81,7",""
2023/01/05 19:37:05,"17,19","65,1",""
2023/01/05 19:47:05,"14,88","68,7",""
2023/01/05 19:57:05,"14,88","75,8",""
2023/01/05 20:07:05,"17,31","80,7",""
2023/01/05 20:17:05,"18,94","82,3",""
2023/01/05 20:27:05,"19,88","83,0",""
2023/01/05 20:37:05,"20,56","83,1",""
2023/01/05 20:47:05,"20,94","83,9",""
2023/01/05 20:57:05,"21,25","83,9",""
2023/01/05 21:07:05,"21,44","84,7",""
2023/01/05 21:17:05,"21,63","84,8",""
2023/01/05 21:27:05,"21,81","85,0",""
2023/01/05 21:37:05,"21,94","85,1",""
2023/01/05 21:47:05,"22,13","85,4",""
2023/01/05 21:57:05,"22,25","85,6",""
2023/01/05 22:07:05,"22,38","86,3",""
2023/01/05 22:17:05,"22,44","86,4",""
2023/01/05 22:27:05,"22,56","86,6",""
2023/01/05 22:37:05,"22,63","86,7",""
2023/01/05 22:47:05,"22,75","86,9",""
2023/01/05 22:57:05,"22,81","86,9",""
2023/01/05 23:07:05,"22,88","87,1",""
2023/01/05 23:17:05,"23,00","87,2",""
2023/01/05 23:27:05,"23,06","87,3",""
2023/01/05 23:37:05,"23,13","87,3",""
2023/01/05 23:47:05,"23,13","87,6",""
2023/01/05 23:57:05,"23,25","87,7",""
2023/01/06 00:07:05,"23,25","87,6",""
2023/01/06 00:17:05,"23,31","87,8",""
2023/01/06 00:27:05,"23,38","87,8",""
2023/01/06 00:37:05,"23,44","87,8",""
2023/01/06 00:47:05,"23,50","87,9",""
2023/01/06 00:57:05,"23,56","87,9",""
2023/01/06 01:07:05,"23,63","87,9",""
2023/01/06 01:17:05,"23,63","87,8",""
2023/01/06 01:27:05,"23,69","87,9",""
2023/01/06 01:37:05,"23,75","87,9",""
2023/01/06 01:47:05,"23,75","87,9",""
2023/01/06 01:57:05,"23,81","88,1",""
2023/01/06 02:07:05,"23,88","87,9",""
2023/01/06 02:17:05,"23,94","87,9",""
2023/01/06 02:27:05,"23,94","88,1",""
2023/01/06 02:37:05,"24,00","88,4",""
2023/01/06 02:47:05,"24,06","88,4",""
2023/01/06 02:57:05,"24,06","88,3",""
2023/01/06 03:07:05,"24,13","88,3",""
2023/01/06 03:17:05,"24,13","88,3",""
2023/01/06 03:27:05,"24,19","88,3",""
2023/01/06 03:37:05,"24,19","88,3",""
2023/01/06 03:47:05,"24,25","88,3",""
2023/01/06 03:57:05,"24,31","88,3",""
2023/01/06 04:07:05,"24,31","88,3",""
2023/01/06 04:17:05,"24,38","88,3",""
2023/01/06 04:27:05,"24,38","88,3",""
2023/01/06 04:37:05,"24,44","88,2",""
2023/01/06 04:47:05,"24,44","88,3",""
2023/01/06 04:57:05,"24,50","88,3",""
2023/01/06 05:07:05,"24,50","88,1",""
2023/01/06 05:17:05,"24,56","88,2",""
2023/01/06 05:27:05,"24,56","88,2",""
2023/01/06 05:37:05,"24,63","88,0",""
2023/01/06 05:47:05,"24,63","88,2",""
2023/01/06 05:57:05,"24,69","88,1",""
2023/01/06 06:07:05,"24,69","88,0",""
2023/01/06 06:17:05,"24,75","87,9",""
2023/01/06 06:27:05,"24,75","88,0",""
2023/01/06 06:37:05,"24,81","88,1",""
2023/01/06 06:47:05,"24,81","88,2",""
2023/01/06 06:57:05,"24,88","88,2",""
2023/01/06 07:07:05,"24,88","88,3",""
2023/01/06 07:17:05,"24,94","88,3",""
2023/01/06 07:27:05,"24,94","88,3",""
2023/01/06 07:37:05,"24,94","88,3",""
2023/01/06 07:47:05,"25,00","88,2",""
2023/01/06 07:57:05,"25,00","88,1",""
2023/01/06 08:07:05,"25,06","88,1",""
2023/01/06 08:17:05,"25,06","88,1",""
2023/01/06 08:27:05,"25,13","88,2",""
2023/01/06 08:37:05,"25,19","88,1",""
2023/01/06 08:47:05,"25,19","88,3",""
2023/01/06 08:57:05,"25,19","88,1",""
2023/01/06 09:07:05,"25,25","88,1",""
2023/01/06 09:17:05,"25,25","88,2",""
2023/01/06 09:27:05,"25,31","88,2",""
2023/01/06 09:37:05,"25,31","88,1",""
2023/01/06 09:47:05,"24,75","79,7",""
2023/01/06 09:57:05,"19,81","63,3",""
2023/01/06 10:07:05,"17,31","68,2",""
2023/01/06 10:17:05,"17,13","69,3",""
2023/01/06 10:27:05,"16,75","70,7",""
2023/01/06 10:37:05,"16,50","72,1",""
2023/01/06 10:47:05,"16,06","73,4",""
2023/01/06 10:57:05,"15,38","73,2",""
2023/01/06 11:07:05,"14,81","75,6",""
2023/01/06 11:17:05,"14,88","74,1",""
2023/01/06 11:27:05,"14,50","73,8",""
2023/01/06 11:37:05,"14,00","74,1",""
2023/01/06 11:47:05,"14,00","73,6",""
2023/01/06 11:57:05,"13,94","73,9",""
2023/01/06 12:07:05,"13,88","72,9",""
2023/01/06 12:17:05,"13,94","72,9",""
2023/01/06 12:27:05,"13,88","72,1",""
2023/01/06 12:37:05,"13,81","73,6",""
2023/01/06 12:47:05,"13,69","73,4",""
2023/01/06 12:57:05,"13,75","74,3",""
2023/01/06 13:07:05,"13,69","74,1",""
2023/01/06 13:17:05,"13,81","74,5",""
2023/01/06 13:27:05,"13,88","73,4",""
2023/01/06 13:37:05,"13,81","74,4",""
2023/01/06 13:47:05,"13,75","72,7",""
2023/01/06 13:57:05,"13,75","71,7",""
2023/01/06 14:07:05,"13,81","72,5",""
2023/01/06 14:17:05,"13,94","71,1",""
2023/01/06 14:27:05,"13,75","72,7",""
2023/01/06 14:37:05,"15,19","76,2",""
2023/01/06 14:47:05,"17,56","78,1",""
2023/01/06 14:57:05,"19,13","78,3",""
2023/01/06 15:07:05,"20,06","79,2",""
2023/01/06 15:17:05,"20,69","79,9",""
2023/01/06 15:27:05,"21,19","80,1",""
2023/01/06 15:37:05,"21,56","80,9",""
2023/01/06 15:47:05,"21,88","81,2",""
2023/01/06 15:57:05,"22,19","81,5",""
2023/01/06 16:07:05,"22,38","82,3",""
2023/01/06 16:17:05,"22,63","82,3",""
2023/01/06 16:27:05,"22,81","82,4",""
2023/01/06 16:37:05,"23,00","82,4",""
2023/01/06 16:47:05,"23,19","82,8",""
2023/01/06 16:57:05,"23,31","82,8",""
2023/01/06 17:07:05,"23,50","82,8",""
2023/01/06 17:17:05,"23,63","82,9",""
2023/01/06 17:27:05,"23,75","83,0",""
2023/01/06 17:37:05,"23,88","83,0",""
2023/01/06 17:47:05,"24,00","83,4",""
2023/01/06 17:57:05,"24,13","83,4",""
2023/01/06 18:07:05,"24,25","83,4",""
2023/01/06 18:17:05,"24,31","83,4",""
2023/01/06 18:27:05,"24,44","83,5",""
2023/01/06 18:37:05,"24,50","83,4",""
2023/01/06 18:47:05,"24,63","83,5",""
